ReportingPeriod,Area,sex,age_group,drug_group,intreatment_allintx,newpresentation_newtx,eth_white_allintx,eth_mixed_allintx,eth_asian_allintx,eth_black_allintx,eth_other_allintx,eth_white_newtx,eth_mixed_newtx,eth_asian_newtx,eth_black_newtx,eth_other_newtx,referralsource_criminal_justice_newtx,referralsource_health_services_social_care_newtx,referralsource_missing_newtx,referralsource_other_newtx,referralsource_self_family_friends_newtx,referralsource_substance_misuse_service_newtx,housingsituation_urgentproblem_newtx,housingsituation_housingproblem_newtx,housingsituation_noproblem_newtx,housingsituation_other_newtx,housingsituation_notstatedormissing_newtx,waitsfirst_3weeksandunder_newtx,waitsfirst_3to6weeks_newtx,waitsfirst_over6weeks_newtx,waitssub_3weeksandunder_newtx,waitssub_3to6weeks_newtx,waitssub_over6weeks_newtx,exits_successfulcompletion_allintx,exits_died_allintx,exits_droppedout_allintx,exits_movedaway_allintx,exits_noappropriatetreatment_allintx,exits_notknown_allintx,exits_other_allintx,exits_prison_allintx,exits_transferrednotincustody_allintx,exits_transferredincustody_allintx,exits_referredon_allintx,exits_treatmentdeclined_allintx,exits_treatmentwithdrawn_allintx,exits_inconsistent_allintx,safeguarding_parentlivingwithchildren_allintx,safeguarding_othercontactlivingwithchildren_allintx,safeguarding_parentsnotwithchildren_allintx,safeguarding_notparentnocontactwithchildren_allintx,safeguarding_livingwithincompletedata_allintx,safeguarding_num_of_children_allintx,safeguarding_parentlivingwithchildren_newtx,safeguarding_othercontactlivingwithchildren_newtx,safeguarding_parentsnotwithchildren_newtx,safeguarding_notparentnocontactwithchildren_newtx,safeguarding_livingwithincompletedata_newtx,safeguarding_num_of_children_newtx,employmentstatus_regularemployment_newtx,employmentstatus_unemployedinactive_newtx,employmentstatus_longtermsickdisabled_newtx,employmentstatus_ineducation_newtx,employmentstatus_unpaidvoluntary_newtx,employmentstatus_other_newtx,employmentstatus_notstatedmissing_newtx,lengthintreatment_under1year_allintx,lengthintreatment_1to2years_allintx,lengthintreatment_2to4years_allintx,lengthintreatment_4to6years_allintx,lengthintreatment_over6years_allintx,alc_units_0_allintx,alc_units_1to199_allintx,alc_units_200to399_allintx,alc_units_400to599_allintx,alc_units_600to799_allintx,alc_units_800to999_allintx,alc_units_1000andover_allintx,substanceanycitation_opiatesandorcrack_allintx,substanceanycitation_opiatesandcrack_allintx,substanceanycitation_opiatesnotcrack_allintx,substanceanycitation_cracknotopiates_allintx,substanceanycitation_benzodiazepines_allintx,substanceanycitation_amphetamines_allintx,substanceanycitation_cocaine_allintx,substanceanycitation_hallucinogens_allintx,substanceanycitation_clubdrug_ecstasy_allintx,substanceanycitation_cannabis_allintx,substanceanycitation_solvents_allintx,substanceanycitation_barbiturates_allintx,substanceanycitation_majortranquillisers_allintx,substanceanycitation_antidepressants_allintx,substanceanycitation_alcohol_allintx,substanceanycitation_khat_allintx,substanceanycitation_otherdrugs_allintx,substanceanycitation_prescriptiondrugsother_allintx,substanceanycitation_npsother_any_allintx,substanceanycitation_nonopiates_allintx,substanceanycitation_prescripopiates_allintx,substanceanycitation_npsother_predomstim_allintx,substanceanycitation_npsother_predomhalluc_allintx,substanceanycitation_npsother_predomdissoc_allintx,substanceanycitation_npsother_predomsedopi_allintx,substanceanycitation_npsother_predomcann_allintx,substanceanycitation_npsother_other_allintx,substanceanycitation_clubdrug_ketamine_allintx,substanceanycitation_clubdrug_ghbgbl_allintx,substanceanycitation_clubdrug_methamphetamine_allintx,substanceanycitation_clubdrug_mephedrone_allintx,substanceanycitation_anyclubdrug_allintx,substanceanycitation_opiatesandorcrack_newtx,substanceanycitation_opiatesandcrack_newtx,substanceanycitation_opiatesnotcrack_newtx,substanceanycitation_cracknotopiates_newtx,substanceanycitation_benzodiazepines_newtx,substanceanycitation_amphetamines_newtx,substanceanycitation_cocaine_newtx,substanceanycitation_hallucinogens_newtx,substanceanycitation_clubdrug_ecstasy_newtx,substanceanycitation_cannabis_newtx,substanceanycitation_solvents_newtx,substanceanycitation_barbiturates_newtx,substanceanycitation_majortranquillisers_newtx,substanceanycitation_antidepressants_newtx,substanceanycitation_alcohol_newtx,substanceanycitation_khat_newtx,substanceanycitation_otherdrugs_newtx,substanceanycitation_prescriptiondrugsother_newtx,substanceanycitation_npsother_any_newtx,substanceanycitation_nonopiates_newtx,substanceanycitation_prescripopiates_newtx,substanceanycitation_npsother_predomstim_newtx,substanceanycitation_npsother_predomhalluc_newtx,substanceanycitation_npsother_predomdissoc_newtx,substanceanycitation_npsother_predomsedopi_newtx,substanceanycitation_npsother_predomcann_newtx,substanceanycitation_npsother_other_newtx,substanceanycitation_clubdrug_ketamine_newtx,substanceanycitation_clubdrug_ghbgbl_newtx,substanceanycitation_clubdrug_methamphetamine_newtx,substanceanycitation_clubdrug_mephedrone_newtx,substanceanycitation_anyclubdrug_newtx,lengthintreatment_under1year_exits_allintx,lengthintreatment_1to2years_exits_allintx,lengthintreatment_2to4years_exits_allintx,lengthintreatment_4to6years_exits_allintx,lengthintreatment_over6years_exits_allintx,injecting_currently_injecting_newtx,injecting_previously_injecting_newtx,injecting_never_newtx,injecting_declinedtoanswer_newtx,injecting_missing_newtx,interventions_prescribing_precdsj,interventions_psycho_precdsj,interventions_inpatient_detox_precdsj,interventions_structured_day_precdsj,interventions_residential_rehab_precdsj,interventions_other_structured_precdsj,interventions_oldyp_precdsj,interventions_psycommunity,interventions_psyinpatient,interventions_psyprimarycare,interventions_psyresidentialrehab,interventions_psyrecoveryhouse,interventions_psyyoungpersons,interventions_psymissingsetting,interventions_psy_total,interventions_precommunity,interventions_preinpatient,interventions_preprimarycare,interventions_preresidentialrehab,interventions_prerecoveryhouse,interventions_preyoungpersons,interventions_premissingsetting,interventions_pre_total,interventions_recsuppcommunity,interventions_recsuppinpatient,interventions_recsuppprimarycare,interventions_recsuppresidentialrehab,interventions_recsupprecoveryhouse,interventions_recsuppyoungpersons,interventions_recsuppmissingsetting,interventions_recsupp_total,interventions_preallyear,interventions_community_setting,interventions_inpatient_setting,interventions_primarycare_setting,interventions_residentialrehab_setting,interventions_recoveryhouse_setting,interventions_yp_setting,interventions_missing_setting,interventions_total_individuals_any_struct_int_with_settings,interventions_total_individuals_any_struct_int_incl_precdsj,interventions_total_individuals_cdsj_struct_intervention,interventions_total_individuals_precdsj_struct_intervention,interventions_allcommunity,interventions_allinpatient,interventions_allprimarycare,interventions_allresidentialrehab,interventions_allrecoveryhouse,interventions_allyp,interventions_allmissing,disability_behaviour_newtx,disability_hearing_newtx,disability_manual_newtx,disability_learning_newtx,disability_mobility_newtx,disability_perception_newtx,disability_personal_newtx,disability_progressive_newtx,disability_sight_newtx,disability_speech_newtx,disability_other_newtx,disability_nodisability_newtx,disability_notstated_newtx,disability_allmissing_newtx,disability_any_newtx,sexuality_hetero_newtx,sexuality_gaylesbian_newtx,sexuality_bi_newtx,sexuality_asked_newtx,sexuality_notstated_newtx,sexuality_other_newtx,sexuality_missing_newtx,religion_bahai_newtx,religion_buddhist_newtx,religion_christian_newtx,religion_hindu_newtx,religion_jain_newtx,religion_jewish_newtx,religion_muslim_newtx,religion_pagan_newtx,religion_sikh_newtx,religion_zoroastrian_newtx,religion_other_newtx,religion_none_newtx,religion_decline_newtx,religion_unknown_newtx,religion_missing_newtx,scnr_intreatment_allintx,scnr_completion_allintx,scnr_representation_allintx,scnr_scrn_allintx
2009/10,Barnet,F,18-29,Total,75,50,65,5,0,5,0,40,5,0,5,0,10,10,0,5,20,5,5,10,30,5,0,45,5,0,30,5,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,15,5,15,40,0,35,10,0,15,25,0,20,10,30,0,5,0,0,5,55,10,5,5,0,40,20,5,5,0,5,0,40,25,10,5,5,5,15,0,0,25,0,0,0,0,35,0,0,0,NULL,55,0,0,0,0,0,0,0,0,0,0,NULL,0,20,15,5,0,0,0,5,0,0,15,0,0,0,0,25,0,0,0,NULL,35,0,0,0,0,0,0,0,0,0,0,NULL,0,30,5,0,0,0,0,10,40,0,0,30,30,5,10,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,75,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,20,5,15
2009/10,Barnet,F,30-49,Total,195,95,160,10,5,5,5,80,5,5,5,5,10,25,0,0,45,15,5,15,75,0,0,100,0,5,70,5,5,35,0,25,0,0,0,0,0,5,0,0,5,5,0,70,15,35,75,5,115,30,5,20,35,0,55,15,55,0,0,0,0,25,110,25,35,15,5,90,50,30,10,5,10,0,105,55,40,15,20,5,15,0,0,25,0,0,0,0,115,0,0,0,NULL,105,10,0,0,0,0,0,0,0,0,0,NULL,0,40,10,15,10,10,0,10,0,0,10,0,0,0,0,70,0,0,0,NULL,40,5,0,0,0,0,0,0,0,0,0,NULL,0,55,10,5,0,0,0,20,75,0,0,90,70,30,15,15,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,195,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190,35,5,30
2009/10,Barnet,F,50+,Total,60,35,50,0,0,5,0,30,0,0,0,0,0,5,0,0,20,5,0,0,30,0,0,30,0,0,20,0,0,15,0,5,0,0,0,0,0,5,0,0,0,0,0,10,0,10,35,0,10,0,0,10,20,0,5,5,20,0,0,0,5,5,35,5,10,5,5,20,20,10,5,0,0,0,20,5,15,0,5,0,0,0,0,5,0,0,0,0,45,0,0,0,NULL,20,0,0,0,0,0,0,0,0,0,0,NULL,0,5,0,5,0,5,0,0,0,0,5,0,0,0,0,30,0,0,0,NULL,10,0,0,0,0,0,0,0,0,0,0,NULL,0,20,0,0,0,0,0,0,30,0,0,20,25,5,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,15,0,10
2009/10,Barnet,F,Total,Total,330,175,275,15,10,15,5,150,5,5,10,5,15,45,0,10,80,25,5,30,135,5,0,170,5,5,120,10,10,65,0,45,0,0,0,0,0,10,0,0,5,5,0,90,20,60,155,5,155,40,5,45,85,0,75,30,105,0,5,0,5,35,205,40,50,25,10,145,85,40,15,10,10,5,165,85,60,20,30,10,30,0,0,55,0,0,0,5,195,0,5,5,NULL,180,10,0,0,0,0,0,0,0,0,0,NULL,0,60,25,25,15,15,5,15,0,0,30,0,0,0,0,120,0,0,5,NULL,80,5,0,0,0,0,0,0,0,0,0,NULL,0,105,15,5,5,0,5,30,145,0,0,140,125,45,25,20,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,330,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,315,65,10,55
2009/10,Barnet,M,18-29,Total,175,120,135,15,10,10,0,95,10,5,5,0,35,15,0,5,50,20,15,25,80,0,0,120,5,0,40,5,5,25,0,45,0,0,0,0,0,5,0,0,0,0,0,15,5,30,120,0,35,10,5,25,80,0,20,20,75,0,5,0,0,20,145,15,10,5,0,75,40,20,15,10,5,5,105,45,35,25,10,5,50,5,10,50,0,0,0,0,75,0,0,0,NULL,130,5,0,0,0,0,0,0,5,0,0,NULL,15,70,30,25,15,0,5,40,5,10,35,0,0,0,0,50,0,0,0,NULL,85,0,0,0,0,0,0,0,5,0,0,NULL,10,75,5,0,0,0,5,15,100,0,0,60,30,15,20,5,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,170,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,165,30,5,25
2009/10,Barnet,M,30-49,Total,460,230,340,30,25,20,25,180,15,15,10,10,35,55,0,5,90,50,25,35,170,0,0,235,5,5,190,0,5,70,0,55,0,0,0,0,0,15,5,0,5,5,0,70,20,120,240,10,115,35,5,75,110,5,80,40,140,0,0,0,0,50,265,75,55,40,25,230,70,45,30,25,15,20,290,140,125,25,40,10,55,0,0,75,0,0,0,5,230,0,5,0,NULL,270,20,0,0,0,0,0,0,0,0,5,NULL,5,110,55,45,10,15,5,35,0,0,45,0,0,0,5,135,0,0,0,NULL,130,10,0,0,0,0,0,0,0,0,5,NULL,5,130,15,10,5,5,10,40,175,0,0,250,125,65,40,20,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,455,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,455,85,15,70
2009/10,Barnet,M,50+,Total,140,65,115,0,5,5,10,55,0,0,0,0,0,15,0,0,25,20,5,10,55,0,0,65,5,0,30,5,0,25,0,15,0,0,0,0,0,0,0,0,0,0,0,20,5,25,85,0,40,10,0,25,30,0,20,10,45,0,0,0,5,5,75,10,15,20,15,70,20,20,10,0,5,5,75,20,50,0,10,5,5,0,0,10,0,0,0,0,70,0,5,0,NULL,45,5,0,0,0,0,0,0,0,0,0,NULL,0,20,5,15,0,5,0,0,0,0,5,0,0,0,0,45,0,0,0,NULL,15,0,0,0,0,0,0,0,0,0,0,NULL,0,40,0,0,0,0,5,10,55,0,0,75,35,15,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,135,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125,25,5,20
2009/10,Barnet,M,Total,Total,775,420,590,45,40,30,40,335,30,20,15,10,70,85,0,10,165,90,45,65,305,0,0,420,15,5,260,10,10,125,5,110,0,0,0,0,0,25,5,0,5,10,0,100,30,180,445,15,190,55,10,125,225,5,120,70,260,0,10,0,10,75,485,105,80,60,40,375,130,85,55,35,20,30,470,210,210,50,60,20,110,5,10,135,0,0,0,10,375,0,10,0,NULL,445,30,0,0,0,0,0,0,5,0,5,NULL,20,205,90,85,30,20,10,75,5,10,85,0,0,0,5,235,0,5,0,NULL,230,15,0,0,0,0,0,0,5,0,5,NULL,15,245,25,10,5,5,20,65,330,0,5,390,190,95,65,30,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,760,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,745,140,25,115
2009/10,Barnet,Total,18-29,Total,250,170,200,20,10,15,0,140,15,5,10,0,45,25,0,10,70,25,20,35,110,5,0,165,5,0,70,5,5,45,0,55,0,0,0,0,0,5,5,0,0,0,0,30,10,45,160,5,70,15,5,40,110,0,40,30,105,0,10,0,0,25,200,25,15,5,5,110,60,25,15,10,5,5,140,70,45,25,10,10,60,5,10,75,0,0,0,0,110,0,0,5,NULL,185,5,0,0,0,0,0,0,5,0,0,NULL,15,90,45,30,15,5,5,45,5,10,50,0,0,0,0,75,0,0,0,NULL,120,0,0,0,0,0,0,0,5,0,0,NULL,10,105,10,0,0,0,10,25,135,0,0,90,55,20,30,10,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,245,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235,45,5,40
2009/10,Barnet,Total,30-49,Total,655,325,500,40,35,25,30,255,20,20,10,10,40,80,0,5,135,65,30,50,245,0,0,335,10,5,255,5,15,105,0,80,0,0,0,0,0,25,5,0,10,10,0,140,30,155,315,15,230,65,10,95,150,5,135,55,195,0,0,0,5,75,380,105,85,55,30,320,120,75,40,30,20,20,400,200,160,40,65,15,70,0,0,100,0,0,0,5,345,0,5,0,NULL,375,30,0,0,0,0,0,0,0,0,5,NULL,5,150,70,60,25,20,10,45,0,0,55,0,0,0,5,205,0,5,0,NULL,165,15,0,0,0,0,0,0,0,0,5,NULL,5,185,25,15,5,5,15,60,250,0,0,340,195,100,50,35,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,650,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,645,120,20,95
